TIME,RPM,SPEED,COOLANT_TEMP,INTAKE_TEMP,MAF,THROTTLE_POS,ENGINE_LOAD
20170226122623,832,4,87,68,3.99,18,12
20170226122624,814,4,87,68,3.92,18,12
20170226122625,777,5,87,68,3.92,18,12
20170226122626,777,5,87,68,4.69,18,15
20170226122627,806,5,87,68,4.97,18,15
20170226122628,814,6,87,68,4.97,18,15
20170226122629,814,6,87,68,4.83,18,15
20170226122630,798,6,87,68,4.69,18,15
20170226122631,789,6,87,68,4.69,18,15
20170226122632,789,6,87,68,4.69,18,15
20170226122633,807,6,87,68,4.69,18,15
20170226122634,807,6,87,68,4.69,18,15
20170226122635,811,6,87,68,4.76,18,15
20170226122636,798,6,87,68,4.83,18,15
20170226122637,798,7,87,68,4.83,18,15
20170226122639,811,7,87,68,4.76,18,15
20170226122640,798,7,87,68,4.83,18,15
20170226122641,798,7,87,68,4.83,18,15
20170226122642,799,7,87,68,4.76,18,15
20170226122643,801,7,87,68,4.83,18,15
20170226122644,801,7,87,68,4.83,18,14
20170226122645,800,7,87,68,4.76,18,14
20170226122646,795,7,87,68,4.62,18,15
20170226122647,795,7,87,68,4.62,18,15
20170226122648,797,7,87,67,4.76,18,15
20170226122649,847,6,87,68,4.76,18,14
20170226122650,847,5,87,68,4.2700000000000005,18,11
20170226122651,816,5,87,67,3.85,18,11
20170226122652,796,5,87,67,3.85,18,12
20170226122653,796,5,87,67,3.99,18,12
20170226122654,798,5,87,67,3.99,18,12
20170226122655,798,5,87,68,3.99,18,12
20170226122656,819,5,87,68,3.99,18,12
20170226122657,803,5,87,67,3.92,18,12
20170226122658,803,5,87,68,3.92,18,15
20170226122659,738,5,87,68,4.62,18,14
20170226122700,801,5,87,67,4.69,18,14
20170226122701,801,5,87,68,4.69,18,14
20170226122702,802,5,87,68,4.76,18,14
20170226122703,799,5,87,68,4.83,18,14
20170226122704,799,5,87,68,4.83,18,15
20170226122705,794,5,87,67,4.62,18,15
20170226122706,798,5,87,67,4.62,18,15
20170226122707,798,2,87,67,4.83,18,15
20170226122709,819,2,87,67,4.83,18,15
20170226122710,828,2,87,67,4.83,18,15
20170226122711,828,2,87,67,4.83,18,15
20170226122712,799,2,87,67,4.69,18,15
20170226122713,793,1,87,67,4.69,18,15
20170226122714,793,2,87,67,4.83,18,15
20170226122715,810,2,87,67,8.4,21,15
20170226122716,1054,2,87,68,8.4,21,30
20170226122717,1054,2,87,68,9.38,21,9
20170226122718,1186,5,87,68,4.2700000000000005,18,9
20170226122719,1186,6,87,68,4.2700000000000005,18,10
20170226122720,919,6,87,68,3.99,18,12
20170226122721,730,4,87,67,4.13,18,12
20170226122722,730,4,87,68,4.13,18,13
20170226122723,827,4,87,68,4.13,18,13
20170226122724,826,1,87,68,4.13,18,12
20170226122725,826,1,87,67,4.13,18,12
20170226122726,800,1,87,67,4.13,18,15
20170226122727,689,1,87,67,6.72,18,15
20170226122728,689,1,86,68,6.72,20,25
20170226122729,767,1,86,68,8.75,21,20
20170226122730,1203,4,86,68,5.11,21,20
20170226122731,1203,6,86,68,5.11,18,12
20170226122732,923,6,86,68,4.97,18,12
20170226122734,818,5,86,68,4.9,18,15
20170226122735,818,4,86,67,4.9,18,15
20170226122736,777,4,86,67,4.83,18,15
20170226122737,792,4,86,67,4.97,18,15
20170226122738,792,2,86,67,4.97,18,15
20170226122739,791,2,86,67,4.97,18,15
20170226122740,797,1,86,67,4.9,18,15
20170226122741,797,0,86,67,4.9,18,15
20170226122742,814,0,86,67,4.97,18,15
20170226122743,799,0,86,67,4.2700000000000005,18,15
20170226122744,799,0,86,67,4.2700000000000005,18,12
20170226122745,814,0,86,67,4.13,18,12
20170226122746,816,0,86,67,4.2,18,13
20170226122747,816,0,87,67,4.2,18,15
20170226122748,797,0,87,67,7.98,22,15
20170226122749,998,0,87,67,4.34,22,10
20170226122750,998,1,87,67,4.34,18,13
20170226122751,831,1,87,68,4.2700000000000005,18,13
20170226122752,807,0,87,67,4.2700000000000005,18,13
20170226122753,807,0,87,67,4.34,18,13
20170226122754,806,0,87,67,4.97,18,13
20170226122755,824,0,87,67,4.97,18,15
20170226122756,824,0,87,67,4.76,18,15
20170226122758,795,0,87,67,4.83,18,15
20170226122759,797,0,87,67,4.83,18,15
20170226122800,797,0,87,67,4.83,18,15
20170226122801,796,0,87,67,4.83,18,15
20170226122802,803,0,87,67,4.83,18,15
20170226122803,803,0,86,67,4.83,18,15
20170226122804,807,0,86,67,4.83,18,15
20170226122805,797,0,86,67,4.83,18,15
20170226122806,797,0,86,67,4.9,18,15
20170226122807,802,0,87,67,4.83,18,15
20170226122808,791,0,87,67,4.83,18,15
20170226122809,791,0,86,67,4.83,18,15
20170226122810,801,0,86,67,5.04,18,15
20170226122811,798,0,86,67,5.04,18,15
20170226122812,798,0,86,67,4.97,21,36
20170226122813,1517,0,86,68,18.97,23,36
20170226122814,1265,2,87,68,18.97,23,10
20170226122815,1265,5,87,68,4.97,18,13
20170226122816,923,5,87,67,4.62,18,13
20170226122817,825,4,86,68,4.62,18,13
20170226122818,825,4,86,68,4.48,18,13
20170226122819,849,3,86,67,4.41,18,13
20170226122820,849,3,86,67,4.41,18,13
20170226122821,833,3,86,67,4.2700000000000005,18,13
20170226122823,699,2,86,68,4.83,18,13
20170226122824,699,3,86,68,4.83,19,18
20170226122825,845,3,86,68,6.51,19,18
20170226122826,988,4,86,68,6.51,19,19
20170226122827,988,5,86,68,6.65,18,13
20170226122828,884,5,86,68,5.11,18,13
20170226122829,798,4,86,68,5.11,18,16
20170226122830,798,4,86,68,5.53,18,17
20170226122831,820,4,86,68,4.97,18,17
20170226122832,820,4,86,68,4.97,18,15
20170226122833,799,4,86,68,4.97,18,15
20170226122834,792,3,86,67,4.97,18,16
20170226122835,792,3,86,67,4.9,18,15
20170226122836,809,3,87,67,4.97,18,15
20170226122837,1059,2,87,68,4.97,18,21
20170226122838,1059,5,87,68,12.11,23,27
20170226122839,1344,5,87,68,5.6000000000000005,18,27
20170226122840,1042,7,87,68,5.6000000000000005,18,12
20170226122841,1042,5,87,68,5.67,18,16
20170226122842,918,5,87,68,5.25,18,16
20170226122844,812,5,87,68,5.25,18,15
20170226122845,812,5,87,68,5.11,18,16
20170226122846,864,3,87,68,4.2,18,16
20170226122847,864,1,87,68,4.2,18,12
20170226122848,803,1,87,68,4.2,19,21
20170226122849,1057,0,87,68,8.82,19,21
20170226122850,1057,2,87,68,8.82,18,10
20170226122851,932,2,87,68,4.41,18,10
20170226122852,827,2,87,68,4.41,18,13
20170226122853,827,2,87,68,4.2700000000000005,18,13
20170226122854,809,2,87,68,4.2,18,13
20170226122855,737,1,87,68,4.2,18,16
20170226122856,737,1,87,68,7.5600000000000005,21,25
20170226122857,981,1,87,68,5.11,18,25
20170226122858,792,3,87,68,5.11,18,15
20170226122859,792,3,87,68,5.11,18,15
20170226122900,828,2,87,68,5.11,18,15
20170226122901,828,2,87,68,5.11,18,15
20170226122902,822,2,87,68,5.04,18,15
20170226122903,785,1,87,68,9.73,18,15
20170226122904,785,1,87,68,9.73,23,25
20170226122905,977,1,87,68,11.69,23,25
20170226122907,1191,3,87,68,11.69,23,17
20170226122908,1191,6,87,68,5.25,18,13
20170226122909,883,6,87,68,5.04,18,13
20170226122910,787,4,87,68,5.11,18,16
20170226122911,787,4,87,68,5.11,18,15
20170226122912,814,4,87,68,5.04,18,15
20170226122913,821,1,87,68,4.97,18,15
20170226122914,821,0,87,68,4.97,18,13
20170226122915,871,0,87,68,4.2,18,13
20170226122916,800,0,87,68,4.2,18,13
20170226122917,800,0,87,68,4.13,18,12
20170226122918,810,0,87,68,3.99,18,12
20170226122919,801,0,87,68,3.99,18,12
20170226122920,801,0,87,68,3.99,18,12
20170226122921,795,0,87,68,14.91,26,12
20170226122922,1470,0,87,68,14.91,26,30
20170226122923,1470,7,87,68,18.34,26,29
20170226122924,1734,7,87,68,6.44,18,29
20170226122925,1134,9,87,68,6.44,18,11
20170226122926,1134,6,87,68,6.16,19,18
20170226122927,1024,6,87,68,8.82,21,18
20170226122929,998,5,87,68,5.46,21,11
20170226122930,998,5,87,68,5.46,18,16
20170226122931,883,5,87,68,7.0,20,16
20170226122932,1008,4,87,68,7.0,20,18
20170226122933,1008,5,87,68,5.11,18,14
20170226122934,849,5,87,68,5.04,18,14
20170226122935,1311,3,87,68,5.04,18,15
20170226122936,1311,3,87,68,19.6,27,31
20170226122937,1663,3,87,68,6.65,18,31
20170226122938,1663,9,87,68,6.65,18,10
20170226122939,1142,9,87,68,5.74,18,13
20170226122940,915,5,87,68,5.74,19,13
20170226122941,915,5,87,68,5.74,19,16
20170226122942,995,5,87,68,4.41,18,11
20170226122943,864,5,87,68,4.41,18,11
20170226122944,784,4,87,68,4.41,18,13
20170226122945,784,4,87,68,4.2,18,12
20170226122946,833,4,87,68,4.2700000000000005,18,12
20170226122948,812,3,87,68,4.2700000000000005,18,13
20170226122949,812,2,87,68,4.0600000000000005,18,13
20170226122950,881,2,87,68,8.61,22,13
20170226122951,1183,1,87,68,8.61,22,26
20170226122952,1183,3,87,68,5.95,18,13
20170226122953,880,3,87,68,5.32,18,13
20170226122954,853,2,87,68,5.32,18,15
20170226122955,853,2,87,68,9.24,22,25
20170226122956,1142,2,87,68,5.25,18,25
20170226122957,838,3,87,68,5.25,18,14
20170226122958,838,2,87,68,5.04,18,15
20170226122959,828,2,87,68,5.04,18,15
20170226123000,795,1,87,68,5.04,18,15
20170226123001,795,0,87,68,4.9,18,15
20170226123002,804,0,87,68,4.69,18,15
20170226123003,793,0,87,68,4.69,18,15
20170226123004,793,0,87,68,4.83,18,15
20170226123005,805,0,87,68,4.83,18,15
20170226123006,794,0,87,68,4.83,18,15
20170226123007,794,0,87,68,4.83,18,16
20170226123009,792,0,87,68,4.83,18,16
20170226123010,984,0,87,68,4.83,18,29
20170226123011,984,0,87,68,11.620000000000001,23,29
20170226123012,1242,1,87,69,4.69,18,29
20170226123013,1242,4,87,68,4.69,18,12
20170226123014,887,4,87,68,4.2700000000000005,18,13
20170226123015,837,2,87,68,4.13,18,13
20170226123016,837,0,87,68,4.13,18,13
20170226123017,807,0,87,68,4.0600000000000005,18,13
20170226123018,808,0,87,68,4.0600000000000005,18,13
20170226123019,808,0,87,68,4.0600000000000005,18,13
20170226123020,815,0,88,68,4.0600000000000005,18,13
20170226123021,715,0,88,68,4.83,18,15
20170226123022,715,0,87,68,4.83,18,15
20170226123023,801,0,87,69,6.51,20,15
20170226123024,1090,0,87,68,6.51,20,25
20170226123025,1090,1,87,68,11.34,18,11
20170226123026,841,1,87,69,5.04,18,11
20170226123027,874,1,87,69,5.04,18,18
20170226123028,874,2,87,69,9.870000000000001,22,28
20170226123029,1013,2,87,69,4.83,18,28
20170226123030,829,2,87,69,4.83,18,16
20170226123031,829,2,87,69,5.11,18,17
20170226123032,661,1,87,69,4.9,18,17
20170226123033,764,1,87,69,4.9,18,13
20170226123034,764,1,87,69,4.83,18,16
20170226123035,765,0,87,69,4.83,18,16
20170226123036,834,0,87,69,4.83,18,15
20170226123038,834,0,88,69,4.97,18,15
20170226123039,819,0,88,69,4.97,18,15
20170226123040,802,0,88,69,4.83,18,15
20170226123041,802,0,88,69,4.83,18,15
20170226123042,796,0,88,69,4.76,18,15
20170226123043,812,0,88,68,4.13,18,15
20170226123044,812,0,88,68,4.13,18,11
20170226123045,845,0,88,69,3.99,18,11
20170226123046,803,0,88,69,3.99,18,13
20170226123047,803,0,88,69,3.99,18,12
20170226123048,794,0,88,69,3.99,18,13
20170226123049,803,0,88,69,3.99,18,13
20170226123050,803,0,88,69,3.99,18,12
20170226123051,804,0,88,69,3.99,18,12
20170226123052,747,0,88,69,4.83,18,16
20170226123053,747,0,88,69,4.83,18,15
20170226123054,814,0,88,69,15.540000000000001,25,15
20170226123055,1227,0,88,69,15.540000000000001,25,32
20170226123056,1227,4,88,69,5.39,18,15
20170226123057,764,4,88,69,4.97,18,15
20170226123059,803,3,88,69,5.25,18,16
20170226123100,803,2,88,69,5.25,18,16
20170226123101,813,2,88,69,6.09,19,23
20170226123102,741,1,88,69,5.25,18,23
20170226123103,767,2,88,69,5.25,18,13
20170226123104,767,2,88,69,6.0200000000000005,21,28
20170226123105,1021,2,88,69,4.97,18,28
20170226123106,797,3,88,69,4.97,18,13
20170226123107,797,3,88,69,5.11,18,16
20170226123108,810,3,88,69,5.18,18,16
20170226123109,815,1,88,69,5.11,18,15
20170226123110,815,1,88,69,5.11,18,15
20170226123111,821,1,88,69,4.97,18,15
20170226123112,818,0,88,69,4.97,18,15
20170226123113,818,0,88,69,4.97,18,15
20170226123114,799,0,88,69,4.9,18,15
20170226123115,802,0,88,69,4.9,18,16
20170226123116,802,0,88,69,4.48,18,11
20170226123117,826,0,88,69,4.0600000000000005,18,11
20170226123119,793,0,88,69,4.13,18,12
20170226123120,793,0,88,69,4.13,18,13
20170226123121,803,0,88,69,3.99,18,13
20170226123122,1460,0,88,69,16.52,18,24
20170226123123,1460,1,88,69,16.52,25,28
20170226123124,1428,1,88,69,5.88,18,14
20170226123125,843,4,88,69,5.25,18,14
20170226123126,843,3,88,69,5.25,18,16
20170226123127,832,3,88,69,5.11,18,18
20170226123128,807,2,88,69,8.4,18,18
20170226123129,877,2,88,69,8.4,21,12
20170226123130,877,2,88,69,4.97,18,16
20170226123131,804,3,88,69,5.11,18,16
20170226123132,680,2,88,69,5.11,18,17
20170226123133,680,2,88,69,6.72,20,18
20170226123134,961,2,88,69,5.11,18,18
20170226123135,961,3,88,69,5.11,18,15
20170226123136,803,3,88,69,5.11,20,23
20170226123138,976,2,88,69,9.66,20,23
20170226123139,840,3,88,69,9.66,20,12
20170226123140,840,3,88,69,5.04,18,16
20170226123141,814,3,88,69,5.11,18,16
20170226123142,814,2,88,69,5.11,18,15
20170226123143,807,2,88,69,5.11,18,20
20170226123144,874,1,88,69,9.38,22,20
20170226123145,874,2,89,69,9.38,22,33
20170226123146,1094,2,89,69,5.11,18,15
20170226123147,820,4,89,69,4.97,18,15
20170226123148,820,4,89,69,4.97,18,15
20170226123149,818,4,89,69,4.97,18,15
20170226123150,803,3,89,69,4.83,18,15
20170226123151,803,2,89,69,4.83,18,15
20170226123152,799,2,89,69,4.97,20,15
20170226123153,950,1,89,69,11.200000000000001,20,28
20170226123154,950,3,89,69,11.200000000000001,23,26
20170226123155,1225,3,89,69,5.25,18,26
20170226123156,938,6,89,69,5.39,18,12
20170226123157,938,5,89,69,5.39,18,16
20170226123158,812,5,89,69,5.25,18,16
20170226123159,806,4,89,69,5.25,18,16
20170226123200,806,4,89,69,4.69,18,14
20170226123201,846,4,89,69,4.41,18,14
20170226123202,814,4,89,69,4.41,18,13
20170226123203,814,4,89,69,4.2700000000000005,18,13
20170226123204,791,4,89,69,4.34,18,13
20170226123206,785,4,89,69,4.34,18,13
20170226123207,785,4,89,69,4.0600000000000005,18,13
20170226123208,800,4,89,69,5.11,18,13
20170226123209,761,4,89,69,5.11,18,17
20170226123210,761,4,89,69,5.53,18,18
20170226123211,852,4,89,69,6.3,19,18
20170226123212,852,4,89,69,6.3,19,18
20170226123213,978,4,89,69,7.91,20,18
20170226123214,1148,5,89,69,7.98,20,18
20170226123215,1148,6,89,69,7.98,18,12
20170226123216,974,6,89,69,5.25,18,12
20170226123217,883,5,89,69,5.88,18,15
20170226123218,883,4,89,69,5.88,19,16
20170226123219,896,4,89,69,5.8100000000000005,19,17
20170226123220,928,4,89,69,6.44,19,17
20170226123221,928,5,89,69,6.44,19,17
20170226123222,994,5,88,69,6.23,19,16
20170226123223,991,5,88,69,6.3,19,16
20170226123224,991,5,88,69,6.3,19,15
20170226123225,967,5,88,69,5.67,19,15
20170226123226,922,5,88,69,4.97,19,15
20170226123227,922,4,88,69,4.97,19,13
20170226123228,936,4,88,69,4.97,19,13
20170226123229,918,5,88,69,5.11,19,13
20170226123230,918,4,88,69,5.11,19,13
20170226123232,946,4,88,69,5.11,19,13
20170226123233,957,5,88,69,5.25,19,13
20170226123234,957,5,88,69,5.25,19,14
20170226123235,961,5,88,69,5.25,19,14
20170226123236,956,5,88,69,5.6000000000000005,19,13
20170226123237,956,5,88,69,5.6000000000000005,18,15
20170226123238,884,5,88,69,5.88,19,15
20170226123239,874,4,88,69,5.95,19,16
20170226123240,874,4,88,69,5.95,19,17
20170226123241,913,4,88,69,6.44,19,17
20170226123242,985,5,88,69,5.95,19,17
20170226123243,985,5,88,69,5.95,19,15
20170226123244,935,5,88,69,5.67,19,15
20170226123245,857,5,88,69,4.9,18,15
20170226123246,857,4,88,69,4.9,18,15
20170226123247,767,4,88,69,4.76,18,16
20170226123249,802,4,88,69,4.83,18,16
20170226123250,801,3,88,69,4.83,18,15
20170226123251,801,3,88,69,4.9,18,15
20170226123252,803,2,88,69,4.83,18,15
20170226123253,800,1,88,69,4.83,18,15
20170226123254,800,1,88,69,4.97,18,15
20170226123255,808,0,88,69,4.34,18,15
20170226123256,808,0,88,69,4.34,18,11
20170226123257,828,0,88,69,4.13,18,13
20170226123258,797,0,88,69,4.0600000000000005,18,13
20170226123259,797,0,88,69,4.0600000000000005,18,13
20170226123300,804,0,88,69,4.13,18,13
20170226123301,798,0,88,69,4.83,18,12
20170226123302,798,0,88,69,4.83,19,19
20170226123303,883,0,88,69,7.98,21,19
20170226123304,1052,2,88,69,4.34,21,22
20170226123305,1052,3,88,69,4.34,18,12
20170226123306,865,3,88,69,4.9,18,12
20170226123307,812,3,88,69,4.9,18,15
20170226123308,812,2,88,69,4.97,18,15
20170226123309,798,2,88,69,4.83,18,15
20170226123310,802,2,88,69,4.83,18,15
20170226123311,802,2,88,69,4.83,18,15
20170226123312,798,1,88,69,4.76,18,15
20170226123314,824,1,88,69,4.76,18,15
20170226123315,824,1,88,69,10.01,22,26
20170226123316,859,1,88,69,10.85,23,26
20170226123317,1092,6,88,69,10.85,23,11
20170226123318,1092,6,88,69,5.11,18,13
20170226123319,890,6,88,69,5.32,18,13
20170226123320,890,4,88,69,5.32,18,15
20170226123321,819,4,88,69,4.9,18,15
20170226123322,804,4,88,69,4.97,18,15
20170226123323,804,3,88,69,4.97,18,15
20170226123324,797,3,88,69,4.69,18,15
20170226123325,869,1,88,69,4.69,18,11
20170226123326,869,1,88,69,4.13,18,12
20170226123327,793,0,88,69,4.0600000000000005,18,12
20170226123328,793,0,88,69,4.0600000000000005,18,12
20170226123329,794,0,88,69,4.13,18,13
20170226123330,815,0,88,69,4.13,18,13
20170226123331,815,0,88,69,4.13,18,12
20170226123332,807,0,88,69,3.92,18,12
20170226123333,816,0,88,69,3.92,18,12
20170226123334,816,0,88,69,9.94,24,24
20170226123335,1364,0,88,69,6.58,24,24
20170226123336,1364,4,88,69,6.58,18,14
20170226123337,864,4,88,69,5.32,18,15
20170226123339,841,4,88,69,5.18,18,15
20170226123340,841,3,88,69,5.18,18,16
20170226123341,798,3,88,69,8.33,22,16
20170226123342,1181,2,88,69,5.46,22,25
20170226123343,1181,4,87,69,5.46,18,15
20170226123344,844,4,87,69,5.11,18,15
20170226123345,815,4,87,69,5.11,18,15
20170226123346,815,4,87,69,7.42,22,27
20170226123347,1169,4,87,69,7.91,18,27
20170226123348,1048,6,87,69,7.91,18,11
20170226123349,1048,5,87,69,5.18,18,14
20170226123350,886,5,87,69,5.39,18,14
20170226123351,839,4,87,69,5.39,18,16
20170226123352,839,4,87,69,5.39,18,13
20170226123353,845,4,87,69,4.55,18,13
20170226123354,833,4,88,69,4.55,18,13
20170226123355,833,4,88,69,4.55,18,13
20170226123356,844,4,88,69,4.13,18,13
20170226123357,844,4,88,69,4.13,18,13
20170226123358,804,4,88,69,4.13,18,13
20170226123359,813,3,88,69,4.2700000000000005,18,13
20170226123401,813,1,88,69,4.2700000000000005,18,13
20170226123402,848,1,88,69,4.55,19,20
20170226123403,1284,1,88,69,10.15,19,20
20170226123404,1284,2,88,69,10.15,22,12
20170226123405,1013,2,88,70,5.25,18,12
20170226123406,845,3,88,70,5.25,18,16
20170226123407,845,3,88,70,5.25,18,15
20170226123408,821,3,88,69,5.11,18,15
20170226123409,803,3,88,69,5.11,18,15
20170226123410,803,3,88,69,5.04,18,25
20170226123411,1086,2,88,69,10.64,22,25
20170226123412,900,4,88,69,10.64,22,11
20170226123413,900,4,88,69,5.11,18,15
20170226123414,835,4,88,69,5.04,18,15
20170226123415,835,4,88,69,5.04,18,15
20170226123416,811,4,88,69,4.97,18,15
20170226123417,805,3,88,69,4.83,18,15
20170226123418,805,3,88,69,4.83,18,15
20170226123419,789,3,88,69,4.76,19,21
20170226123420,987,2,88,69,9.59,19,21
20170226123421,987,2,88,69,9.59,22,11
20170226123422,864,2,88,69,4.55,18,11
20170226123423,888,4,88,69,4.2700000000000005,18,12
20170226123424,888,3,88,69,4.2700000000000005,18,12
20170226123425,831,3,88,69,4.13,18,12
20170226123426,809,3,88,70,4.13,18,13
20170226123427,809,2,88,70,4.13,18,13
20170226123429,790,2,88,69,6.65,21,13
20170226123430,1229,3,88,70,6.65,21,20
20170226123431,1229,5,88,70,4.55,18,11
20170226123432,905,5,88,70,4.41,18,11
20170226123433,850,4,88,70,4.41,18,12
20170226123434,850,4,88,70,4.2700000000000005,18,13
20170226123435,780,4,88,70,4.83,18,13
20170226123436,787,4,88,70,4.9,18,16
20170226123437,787,4,88,70,4.9,18,15
20170226123438,803,4,88,70,4.9,18,15
20170226123439,794,3,88,70,4.9,18,15
20170226123440,794,3,88,70,4.97,18,15
20170226123441,826,3,88,69,4.97,18,15
20170226123442,806,2,88,69,4.97,18,15
20170226123443,806,2,88,69,4.83,18,15
20170226123444,797,2,88,69,4.83,18,15
20170226123445,811,1,88,70,4.83,18,15
20170226123446,811,0,88,70,4.83,18,14
20170226123447,807,0,88,69,4.83,18,14
20170226123448,799,0,88,69,4.83,18,15
20170226123449,799,0,88,69,4.69,18,15
20170226123450,787,0,88,69,4.83,18,15
20170226123451,791,0,88,70,4.83,18,15
20170226123452,791,0,88,70,4.83,18,15
20170226123454,1094,0,88,69,12.950000000000001,23,15
20170226123455,1085,1,88,70,12.950000000000001,23,29
20170226123456,1085,5,88,70,5.8100000000000005,18,9
20170226123457,981,5,88,70,4.41,18,9
20170226123458,843,6,88,70,4.2700000000000005,18,12
20170226123459,843,2,88,70,4.2700000000000005,18,13
20170226123500,799,2,88,70,4.2700000000000005,18,13
20170226123501,820,0,88,70,4.2,18,13
20170226123502,820,0,88,70,4.2,18,12
20170226123503,827,0,88,70,4.13,18,12
20170226123504,798,0,88,70,4.0600000000000005,18,12
20170226123505,798,0,88,70,4.0600000000000005,18,12
20170226123506,796,0,88,70,4.13,18,12
20170226123507,739,0,88,70,4.83,18,15
20170226123508,739,0,88,70,4.83,18,15
20170226123509,791,0,88,70,4.9,18,15
20170226123510,794,0,88,70,4.9,18,15
20170226123511,794,0,88,70,4.83,18,16
20170226123512,808,0,88,70,4.9,18,16
20170226123514,808,0,88,70,4.9,18,15
20170226123515,808,0,88,70,4.97,18,15
20170226123516,808,0,88,70,4.97,18,15
20170226123517,806,0,88,70,4.97,18,15
20170226123518,806,0,88,70,4.9,18,15
20170226123519,805,0,88,70,4.97,18,15
20170226123520,801,0,88,70,4.97,18,15
20170226123521,801,0,88,70,4.97,18,15
20170226123522,803,0,88,70,4.97,18,15
20170226123523,913,0,88,70,11.13,18,16
20170226123524,913,0,88,70,11.13,23,31
20170226123525,909,0,88,70,4.97,18,31
20170226123526,883,5,88,71,4.97,18,13
20170226123527,883,5,88,71,5.25,18,15
20170226123528,808,5,88,70,5.11,18,15
20170226123529,808,4,88,70,5.11,18,15
20170226123530,808,4,88,70,5.11,18,15
20170226123531,799,1,88,70,4.2,18,15
20170226123532,841,1,88,70,4.2,18,13
20170226123533,841,1,88,70,4.2,18,13
20170226123534,800,0,88,70,4.13,18,13
20170226123535,800,0,88,70,4.13,18,13
20170226123536,814,0,88,70,4.0600000000000005,18,13
20170226123537,805,0,88,70,4.0600000000000005,18,13
20170226123538,805,0,88,70,4.0600000000000005,18,13
20170226123539,805,0,88,70,4.13,18,13
20170226123540,793,0,88,70,4.0600000000000005,18,13
20170226123541,793,0,88,70,4.0600000000000005,18,31
20170226123542,1401,0,88,70,16.31,25,31
20170226123544,1347,0,88,71,5.6000000000000005,25,33
20170226123545,1347,6,88,71,5.6000000000000005,18,14
20170226123546,887,6,88,71,5.18,18,14
20170226123547,845,6,88,71,5.25,18,15
20170226123548,845,4,88,71,5.25,18,15
20170226123549,826,4,88,71,5.04,18,15
20170226123550,806,4,88,71,5.39,18,15
20170226123551,806,4,88,71,5.39,19,22
20170226123552,903,4,88,71,6.58,18,22
20170226123553,836,4,88,71,4.97,18,13
20170226123554,836,4,88,71,4.97,18,15
20170226123555,824,4,88,71,4.97,18,15
20170226123556,804,4,88,71,4.97,18,15
20170226123557,804,2,88,71,4.83,18,15
20170226123558,806,2,88,70,4.83,18,15
20170226123559,791,0,88,70,4.83,18,15
20170226123600,791,0,88,70,4.83,18,15
20170226123601,798,0,88,70,4.97,18,15
20170226123602,871,0,88,71,4.97,18,15
20170226123603,871,0,88,71,4.2,18,12
20170226123604,808,0,88,71,4.13,18,12
20170226123605,808,0,88,70,4.13,18,13
20170226123606,782,0,88,70,4.0600000000000005,18,13
20170226123607,786,0,88,71,11.27,18,13
20170226123608,786,0,88,71,11.27,25,27
20170226123609,1335,0,88,71,5.46,18,27
20170226123610,1013,4,88,71,4.55,18,9
20170226123611,1013,5,88,71,4.55,18,11
20170226123612,928,5,88,71,4.41,18,11
20170226123614,906,5,88,71,9.24,18,16
20170226123615,906,5,88,71,9.24,22,20
20170226123616,1135,5,88,71,5.18,18,20
20170226123617,872,5,88,71,4.9,18,13
20170226123618,872,4,88,71,4.9,18,15
20170226123619,808,4,88,71,4.97,18,15
20170226123620,798,4,88,71,4.9,18,15
20170226123621,798,3,88,71,4.9,18,15
20170226123622,810,3,88,71,4.9,18,15
20170226123623,812,3,88,71,4.97,18,15
20170226123624,812,2,88,71,4.97,18,15
20170226123625,799,2,88,71,4.83,18,15
20170226123626,802,2,88,70,4.83,18,15
20170226123627,802,2,88,71,4.83,18,15
20170226123628,785,2,88,71,5.11,19,15
20170226123629,647,1,88,70,6.79,19,22
20170226123630,647,3,88,70,6.79,20,14
20170226123631,875,3,88,71,4.83,18,14
20170226123632,896,3,88,70,4.34,18,15
20170226123634,896,2,88,70,4.34,18,12
20170226123635,814,2,88,70,4.2,18,12
20170226123636,805,2,88,71,4.2,18,13
20170226123637,805,1,88,71,4.13,18,24
20170226123638,1359,1,88,71,12.18,23,24
20170226123639,1004,1,88,71,4.41,23,9
20170226123640,1004,4,88,71,4.41,18,12
20170226123641,889,4,88,71,4.2700000000000005,18,12
20170226123642,829,3,88,71,4.2,18,13
20170226123643,829,3,88,71,4.2,18,13
20170226123644,790,3,88,71,5.88,20,23
20170226123645,981,3,88,71,9.73,20,23
20170226123646,981,4,88,71,9.73,22,11
20170226123647,952,4,88,71,5.11,18,15
20170226123648,844,5,88,71,5.11,18,15
20170226123649,844,4,88,71,5.11,18,16
20170226123650,816,4,88,71,4.97,18,15
20170226123651,816,3,88,71,5.11,18,15
20170226123652,816,2,87,71,5.11,18,15
20170226123653,810,2,87,71,4.97,18,15
20170226123654,803,1,87,71,4.97,18,15
20170226123655,803,0,87,71,4.97,18,16
20170226123656,799,0,87,71,5.04,18,16
20170226123657,798,0,87,71,4.97,18,15
20170226123659,798,0,87,71,4.97,18,16
20170226123700,789,0,88,71,4.83,18,15
20170226123701,957,0,88,71,13.3,24,15
20170226123702,957,1,88,71,13.3,24,32
20170226123703,985,1,88,71,4.97,18,13
20170226123704,861,4,88,71,4.97,18,13
20170226123705,861,4,88,71,4.97,18,15
20170226123706,859,4,88,71,4.2,18,12
